SIDER_ID,Concept_Type,Indication_Name
CID100001054,PT,Hyperoxaluria
CID100001054,PT,Homocystinuria
CID100001054,PT,Dermatitis
CID100001054,PT,Decreased appetite
CID100001054,PT,Sideroblastic anaemia
CID100001054,PT,Anaemia
CID100001065,PT,Plasmodium falciparum infection
CID100001065,PT,Ventricular tachycardia
CID100001065,PT,Sinus rhythm
CID100001065,PT,Ventricular arrhythmia
CID100001065,PT,Tachyarrhythmia
CID100001065,PT,Myotonia
CID100001065,PT,Muscle spasms
CID100001065,PT,Malaria
CID100001065,PT,Cardiac flutter
CID100001065,PT,Babesiosis
CID100001065,PT,Atrial fibrillation
CID100001065,PT,Plasmodium falciparum infection
CID100001071,PT,Vitamin A deficiency
CID100001071,PT,Vomiting
CID100001071,PT,Steatorrhoea
CID100001071,PT,Acne
CID100001071,PT,Malabsorption
CID100001071,PT,Decreased appetite
CID100001071,PT,Nausea
CID100001125,PT,Phenylketonuria
CID100001130,PT,Neuropathy peripheral
CID100001130,PT,Nystagmus
CID100001130,PT,Ophthalmoplegia
CID100001130,PT,IIIrd nerve paralysis
CID100001130,PT,Neuropathy peripheral
CID100001130,PT,Vomiting
CID100001130,PT,Wernicke's encephalopathy
CID100001130,PT,Encephalopathy
CID100001130,PT,Mental disability
CID100001130,PT,Body temperature increased
CID100001130,PT,Neuritis
CID100001130,PT,Vitamin B1 deficiency
CID100001130,PT,Nausea
CID100001130,PT,Vitamin B1 deficiency
CID100001130,PT,Foetor hepaticus
CID100001130,PT,Decreased appetite
CID100001130,PT,Ataxia
CID100001130,PT,Malabsorption
CID100001130,PT,Coma
CID100001130,PT,Oedema
CID100001130,PT,Cardiovascular disorder
CID100001130,PT,Cardiac failure
CID100001130,PT,Hyperthyroidism
CID100001130,PT,Gastrointestinal disorder
CID100001130,PT,Hepatocellular injury
CID100001130,PT,Liver disorder
CID100001130,PT,Body temperature increased
CID100001134,PT,Foetor hepaticus
CID100001134,PT,Hepatitis B e antigen positive
CID100001134,PT,Chronic hepatitis B
CID100001134,PT,Alanine aminotransferase increased
CID100001134,PT,Viral infection
CID100001134,PT,Liver disorder
CID100001134,PT,Fibrosis
CID100001134,PT,Inflammation
CID100001134,PT,Hepatitis C
CID100001134,PT,Hepatitis B
CID100001134,PT,Infection
CID100001134,PT,Hepatocellular injury
CID100001176,PT,Infection
CID100001206,PT,Learning disability
CID100001206,PT,Hyperkinesia
CID100001206,PT,Agitation
CID100001206,PT,Distractibility
CID100001206,PT,Mood swings
CID100001206,PT,Affect lability
CID100001206,PT,Attention deficit/hyperactivity disorder
CID100001206,PT,Obesity
CID100001206,PT,Electroencephalogram abnormal
CID100001292,PT,Pyelonephritis
CID100001292,PT,Urinary tract infection
CID100001292,PT,Cystitis
CID100001292,PT,Bacteriuria
CID100001292,PT,Cystitis noninfective
CID100001292,PT,Bladder pain
CID100001301,PT,Tendonitis
CID100001301,PT,Toothache
CID100001301,PT,Ulcer
CID100001301,PT,Vasculitis
CID100001301,PT,Injury
CID100001301,PT,Dysmenorrhoea
CID100001301,PT,Migraine
CID100001301,PT,Pain
CID100001301,PT,Joint swelling
CID100001301,PT,Abdominal discomfort
CID100001301,PT,Injury
CID100001301,PT,Spondylitis
CID100001301,PT,Spinal osteoarthritis
CID100001301,PT,Rotator cuff syndrome
CID100001301,PT,Musculoskeletal stiffness
CID100001301,PT,Bursitis
CID100001301,PT,Uterine pain
CID100001301,PT,Migraine
CID100001301,PT,Gout
CID100001301,PT,Ligament sprain
CID100001301,PT,Juvenile idiopathic arthritis
CID100001301,PT,Back pain
CID100001301,PT,Ankylosing spondylitis
CID100001301,PT,Pain
CID100001301,PT,Procedural pain
CID100001301,PT,Rheumatic disorder
CID100001301,PT,Arthritis
CID100001301,PT,Gouty arthritis
CID100001301,PT,Gout
CID100001301,PT,Rheumatoid arthritis
CID100001301,PT,Arthritis
CID100001301,PT,Back pain
CID100001301,PT,Bursitis
CID100001301,PT,Nasopharyngitis
CID100001301,PT,Dysmenorrhoea
CID100001301,PT,Rhinitis
CID100001301,PT,Fibromyalgia
CID100001301,PT,Gastrointestinal haemorrhage
CID100001301,PT,Gout
CID100001301,PT,Headache
CID100001301,PT,Inflammation
CID100001301,PT,Nephropathy
CID100001301,PT,Muscle spasms
CID100001301,PT,Musculoskeletal disorder
CID100001301,PT,Osteoarthritis
CID100001301,PT,Pain
CID100001301,PT,Body temperature increased
CID100001546,PT,Lymphoma
CID100001546,PT,Chronic lymphocytic leukaemia
CID100001546,PT,Nausea
CID100001546,PT,Non-Hodgkin's lymphoma
CID100001546,PT,Neoplasm malignant
CID100001546,PT,Leukaemia
CID100001546,PT,Body temperature increased
CID100001546,PT,Hairy cell leukaemia
CID100001690,PT,Prostate cancer
CID100001690,PT,Ewing's sarcoma
CID100001690,PT,Thyroid cancer
CID100001690,PT,Hepatic cancer metastatic
CID100001690,PT,Metastases to liver
CID100001690,PT,Endometrial cancer
CID100001690,PT,Prostate cancer
CID100001690,PT,Bladder transitional cell carcinoma
CID100001690,PT,Bladder cancer stage IV
CID100001690,PT,Ovarian epithelial cancer stage IV
CID100001690,PT,Breast cancer stage IV
CID100001690,PT,Small cell lung cancer
CID100001690,PT,Kaposi's sarcoma AIDS related
CID100001690,PT,Pancreatic carcinoma
CID100001690,PT,Testis cancer
CID100001690,PT,Neoplasm
CID100001690,PT,Ovarian epithelial cancer
CID100001690,PT,Breast cancer
CID100001690,PT,Lung neoplasm malignant
CID100001690,PT,Hepatic function abnormal
CID100001690,PT,Breast cancer
CID100001690,PT,Adenocarcinoma gastric
CID100001690,PT,Hepatocellular carcinoma
CID100001690,PT,Hepatic cancer
CID100001690,PT,Bone sarcoma
CID100001690,PT,Metastatic neoplasm
CID100001690,PT,Renal cancer
CID100001690,PT,Sarcoma
CID100001690,PT,Ovarian cancer
CID100001690,PT,Cardiotoxicity
CID100001690,PT,Malaise
CID100001690,PT,Bladder cancer
CID100001690,PT,Gastric cancer
CID100001690,PT,Drug interaction
CID100001690,PT,Breast cancer
CID100001690,PT,Acute leukaemia
CID100001690,PT,Bladder transitional cell carcinoma metastatic
CID100001690,PT,Kaposi's sarcoma
CID100001690,PT,Hodgkin's disease lymphocyte predominance type stage unspecified
CID100001690,PT,Hodgkin's disease
CID100001690,PT,Hodgkin's disease lymphocyte depletion type stage unspecified
CID100001690,PT,Cardiac disorder
CID100001690,PT,Squamous cell carcinoma
CID100001690,PT,Non-small cell lung cancer
CID100001690,PT,Neoplasm malignant
CID100001690,PT,Neoplasm malignant
CID100001690,PT,Breast cancer
CID100001690,PT,Brain neoplasm
CID100001690,PT,Bladder neoplasm
CID100001690,PT,Bladder cancer
CID100001690,PT,Autoimmune disorder
CID100001690,PT,Thymoma
CID100001690,PT,Acquired immunodeficiency syndrome
CID100001690,PT,Hypersensitivity
CID100001690,PT,Immunodeficiency
CID100001690,PT,Bronchial carcinoma
CID100001690,PT,Acute lymphocytic leukaemia
CID100001690,PT,Ovarian cancer
CID100001690,PT,Osteosarcoma
CID100001690,PT,Neuroblastoma
CID100001690,PT,Nephroblastoma
CID100001690,PT,Neoplasm
CID100001690,PT,Metastasis
CID100001690,PT,Plasmacytoma
CID100001690,PT,Rhabdomyosarcoma
CID100001690,PT,Plasma cell myeloma
CID100001690,PT,Menopause
CID100001690,PT,Malignant melanoma
CID100001690,PT,Non-Hodgkin's lymphoma
CID100001690,PT,Lymphoma
CID100001690,PT,Non-Hodgkin's lymphoma
CID100001690,PT,Acute myeloid leukaemia
CID100001690,PT,Acute leukaemia
CID100001690,PT,Leukaemia
CID100001727,PT,Gait disturbance
CID100001727,PT,Multiple sclerosis
CID100001727,PT,Walking disability
CID100001775,PT,Convulsion
CID100001775,PT,Arrhythmia
CID100001775,PT,Epilepsy
CID100001775,PT,Temporal lobe epilepsy
CID100001775,PT,Hepatocellular injury
CID100001775,PT,Liver disorder
CID100001775,PT,Foetor hepaticus
CID100001775,PT,Renal failure
CID100001775,PT,Status epilepticus
CID100001775,PT,Hypoalbuminaemia
CID100001775,PT,Status epilepticus
CID100001775,PT,Drug interaction
CID100001775,PT,Poisoning
CID100001775,PT,Convulsion
CID100001798,PT,Open angle glaucoma
CID100001798,PT,Angle closure glaucoma
CID100001798,PT,Open angle glaucoma
CID100001798,PT,Glaucoma
CID100001798,PT,Glaucoma
CID100001805,PT,Thrombocytopenia
CID100001805,PT,Dysplasia
CID100001805,PT,Myelodysplastic syndrome transformation
CID100001805,PT,Neutropenia
CID100001805,PT,Myeloproliferative disorder
CID100001805,PT,Myelodysplastic syndrome
CID100001805,PT,Chronic myelomonocytic leukaemia
CID100001805,PT,Acute myeloid leukaemia
CID100001805,PT,Acute leukaemia
CID100001805,PT,Refractory anaemia with an excess of blasts
CID100001805,PT,Refractory cytopenia with unilineage dysplasia
CID100001805,PT,Lung disorder
CID100001875,PT,Stevens-Johnson syndrome
CID100001875,PT,Erythema multiforme
CID100001875,PT,Tenosynovitis
CID100001875,PT,Optic neuritis
CID100001875,PT,Meningitis tuberculous
CID100001875,PT,Pulmonary tuberculosis
CID100001875,PT,Ankylosing spondylitis
CID100001875,PT,Trichiniasis
CID100001875,PT,Skin disorder
CID100001875,PT,Proteinuria
CID100001875,PT,Seborrhoeic dermatitis
CID100001875,PT,Sarcoidosis
CID100001875,PT,Rhinitis perennial
CID100001875,PT,Rheumatic heart disease
CID100001875,PT,Psoriasis
CID100001875,PT,Azotaemia
CID100001875,PT,Protein urine present
CID100001875,PT,Pemphigus
CID100001875,PT,Osteoarthritis
CID100001875,PT,Serum sickness
CID100001875,PT,Urticaria
CID100001875,PT,Adrenocortical insufficiency acute
CID100001875,PT,Idiopathic thrombocytopenic purpura
CID100001875,PT,Juvenile idiopathic arthritis
CID100001875,PT,Pneumonia aspiration
CID100001875,PT,Pneumocystis jirovecii pneumonia
CID100001875,PT,Aplasia pure red cell
CID100001875,,Allergic conditions
CID100001875,PT,Systemic lupus erythematosus
CID100001875,PT,Transfusion reaction
CID100001875,PT,Secondary adrenocortical insufficiency
CID100001875,PT,Pulmonary eosinophilia
CID100001875,PT,Loeffler's syndrome
CID100001875,PT,Erythema multiforme
CID100001875,PT,Hypoplastic anaemia
CID100001875,PT,Ulcerative keratitis
CID100001875,PT,Thrombocytopenia
CID100001875,PT,Dermatitis bullous
CID100001875,PT,Acute leukaemia
CID100001875,PT,Polymyositis
CID100001875,PT,Injury
CID100001875,PT,Purpura
CID100001875,PT,Choroiditis
CID100001875,PT,Sympathetic ophthalmia
CID100001875,PT,Synovitis
CID100001875,PT,Mycosis fungoides
CID100001875,PT,Conjunctivitis allergic
CID100001875,PT,Collagen disorder
CID100001875,PT,Proctocolitis
CID100001875,PT,Colitis ulcerative
CID100001875,PT,Choroiditis
CID100001875,PT,Chorioretinitis
CID100001875,PT,Neoplasm malignant
CID100001875,PT,Bursitis
CID100001875,PT,Berylliosis
CID100001875,PT,Dermatitis exfoliative
CID100001875,PT,Arthritis
CID100001875,PT,Psoriatic arthropathy
CID100001875,PT,Gout
CID100001875,PT,Gouty arthritis
CID100001875,PT,Haemolytic anaemia
CID100001875,PT,Anaemia
CID100001875,PT,Adrenal insufficiency
CID100001875,PT,Autoimmune disorder
CID100001875,PT,Acquired immunodeficiency syndrome
CID100001875,PT,Nephrotic syndrome
CID100001875,PT,Rheumatoid arthritis
CID100001875,PT,Dermatitis atopic
CID100001875,PT,Asthma
CID100001875,PT,Dermatomyositis
CID100001875,PT,Lymphoma
CID100001875,PT,Non-Hodgkin's lymphoma
CID100001875,PT,Systemic lupus erythematosus
CID100001875,PT,Leukaemia
CID100001875,PT,Laryngeal oedema
CID100001875,PT,Keratitis
CID100001875,PT,Iritis
CID100001875,PT,Iridocyclitis
CID100001875,PT,Inflammation
CID100001875,PT,Dermatitis contact
CID100001875,PT,Hypercalcaemia
CID100001875,PT,Ophthalmic herpes zoster
CID100001875,PT,Gastrointestinal disorder
CID100001875,PT,Epicondylitis
CID100001875,PT,Enteritis
CID100001875,PT,Multiple sclerosis
CID100001875,PT,Endocrine disorder
CID100001875,PT,Oedema
CID100001875,PT,Drug hypersensitivity
CID100001875,PT,Polyuria
CID100001971,PT,Drug interaction
CID100001971,PT,Pathogen resistance
CID100001971,PT,Disease progression
CID100001971,PT,Epilepsy
CID100001971,PT,Hypersensitivity
CID100001971,PT,Infection
CID100001971,PT,Immunodeficiency
CID100001972,PT,Sporotrichosis
CID100001972,PT,Vomiting
CID100001972,PT,Zygomycosis
CID100001972,PT,Renal failure
CID100001972,PT,Meningitis cryptococcal
CID100001972,PT,Chills
CID100001972,PT,Blood creatinine increased
CID100001972,PT,Systemic candida
CID100001972,PT,Oesophageal candidiasis
CID100001972,PT,Chills
CID100001972,PT,Menorrhagia
CID100001972,PT,Nephropathy toxic
CID100001972,PT,Mucocutaneous leishmaniasis
CID100001972,PT,Renal impairment
CID100001972,PT,Nausea
CID100001972,PT,Renal impairment
CID100001972,PT,Fungal infection
CID100001972,PT,Immunodeficiency
CID100001972,PT,Visceral leishmaniasis
CID100001972,PT,Zygomycosis
CID100001972,PT,Acquired immunodeficiency syndrome
CID100001972,PT,Autoimmune disorder
CID100001972,PT,Aspergillus infection
CID100001972,PT,Blastomycosis
CID100001972,PT,Candida infection
CID100001972,PT,Oral candidiasis
CID100001972,PT,Vulvovaginal candidiasis
CID100001972,PT,Cell death
CID100001972,PT,Coccidioidomycosis
CID100001972,PT,Infection
CID100001972,PT,Cryptococcosis
CID100001972,PT,Extravasation
CID100001972,PT,Body temperature increased
CID100001972,PT,Histoplasmosis
CID100001972,PT,Vulvovaginal mycotic infection
CID100001978,PT,Extrasystoles
CID100001978,PT,Hypertension
CID100001978,PT,Myocardial ischaemia
CID100001978,PT,Ventricular extrasystoles
CID100001978,PT,Hypertension
CID100001978,PT,Arrhythmia
CID100001978,PT,Angina pectoris
CID100001978,PT,Ventricular arrhythmia
CID100001983,PT,Ulcer
CID100001983,PT,Migraine
CID100001983,PT,Glucose-6-phosphate dehydrogenase deficiency
CID100001983,PT,Pain
CID100001983,PT,Musculoskeletal discomfort
CID100001983,PT,Myalgia
CID100001983,PT,Discomfort
CID100001983,PT,Pain
CID100001983,PT,Oropharyngeal pain
CID100001983,PT,Insomnia
CID100001983,PT,Oropharyngeal discomfort
CID100001983,PT,Sinus headache
CID100001983,PT,Cough
CID100001983,PT,Influenza
CID100001983,PT,Nasopharyngitis
CID100001983,PT,Rhinorrhoea
CID100001983,PT,Poor quality sleep
CID100001983,PT,Toothache
CID100001983,PT,Renal failure
CID100001983,PT,Sinus headache
CID100001983,PT,Sinusitis
CID100001983,PT,Arthritis
CID100001983,PT,Back pain
CID100001983,PT,Nasopharyngitis
CID100001983,PT,Rhinitis
CID100001983,PT,Dysmenorrhoea
CID100001983,PT,Body temperature increased
CID100001983,PT,Dyspepsia
CID100001983,PT,Headache
CID100001983,PT,Nasal congestion
CID100001983,PT,Neuralgia
CID100001983,PT,Osteoarthritis
CID100001983,PT,Pain
CID100001983,PT,Tension headache
CID100001983,PT,Rheumatic disorder
CID100001983,PT,Gout
CID100001986,PT,Glaucoma
CID100001986,PT,Mountain sickness acute
CID100001986,PT,Angle closure glaucoma
CID100001986,PT,Convulsion
CID100001986,PT,Oedema
CID100001986,PT,Glaucoma
CID100001986,PT,Petit mal epilepsy
CID100001986,PT,Epilepsy
CID100001986,PT,Cardiac failure congestive
CID100001990,PT,Infection
CID100001990,PT,Phlebitis
CID100001990,PT,Renal failure
CID100001990,PT,Urinary tract infection
CID100001990,PT,Venous thrombosis
CID100001993,PT,Bronchospasm
CID100001993,PT,Occupational asthma
CID100001993,PT,Urinary tract obstruction
CID100001993,PT,Thyroid disorder
CID100001993,PT,Peptic ulcer
CID100001993,PT,Epilepsy
CID100001993,PT,Cardiovascular disorder
CID100001993,PT,Asthma
CID100002019,PT,Neoplasm malignant
CID100002019,PT,Neoplasm
CID100002019,PT,Nephroblastoma
CID100002019,PT,Rhabdomyosarcoma
CID100002019,PT,Testis cancer
CID100002019,PT,Ewing's sarcoma
CID100002019,PT,Gestational trophoblastic tumour
CID100002021,PT,Urethritis
CID100002021,PT,Urethritis noninfective
CID100002021,PT,Proctitis
CID100002021,PT,Gonorrhoea
CID100002021,PT,Infection
CID100002021,PT,Cervicitis
CID100002022,PT,Sexually transmitted disease
CID100002022,PT,Ulcer
CID100002022,PT,Iridocyclitis
CID100002022,PT,Viraemia
CID100002022,PT,Viral infection
CID100002022,PT,Immunodeficiency
CID100002022,PT,Pain
CID100002022,PT,Scab
CID100002022,PT,Congenital herpes simplex infection
CID100002022,PT,Renal impairment
CID100002022,PT,Meningoencephalitis herpetic
CID100002022,PT,Herpes zoster disseminated
CID100002022,PT,Fatigue
CID100002022,PT,Papule
CID100002022,PT,Drug interaction
CID100002022,PT,Herpes zoster
CID100002022,PT,Pregnancy
CID100002022,PT,Renal failure
CID100002022,PT,Herpes simplex
CID100002022,PT,Herpes simplex encephalitis
CID100002022,PT,Post herpetic neuralgia
CID100002022,PT,Herpes zoster
CID100002022,PT,Renal failure chronic
CID100002022,PT,Acquired immunodeficiency syndrome
CID100002022,PT,Autoimmune disorder
CID100002022,PT,Varicella
CID100002022,PT,Infection
CID100002022,PT,Cytomegalovirus infection
CID100002022,PT,Eczema
CID100002022,PT,Rash
CID100002022,PT,Dermatitis
CID100002022,PT,Pain
CID100002022,PT,Body temperature increased
CID100002022,PT,Genital herpes
CID100002022,PT,Oral herpes
CID100002022,PT,Herpes simplex
CID100002022,PT,Ophthalmic herpes simplex
CID100002022,PT,Ophthalmic herpes zoster
CID100002022,PT,Herpes virus infection
CID100002022,PT,Hypersensitivity
CID100002022,PT,Keratitis
CID100002022,PT,Herpes virus infection
CID100002082,PT,Liver disorder
CID100002082,PT,Neurocysticercosis
CID100002082,PT,Foetor hepaticus
CID100002082,PT,Hepatocellular injury
CID100002082,PT,Cyst
CID100002082,PT,Echinococciasis
CID100002082,PT,Oedema
CID100002082,PT,Infection
CID100002083,PT,Heart rate normal
CID100002083,PT,Obstructive airways disorder
CID100002083,PT,Coordination abnormal
CID100002083,PT,Reversible airways obstruction
CID100002083,PT,Asthma
CID100002083,PT,Diabetes mellitus
CID100002083,PT,Status asthmaticus
CID100002083,PT,Emphysema
CID100002083,PT,Pregnancy
CID100002083,PT,Sinus tachycardia
CID100002083,PT,Chronic obstructive pulmonary disease
CID100002083,PT,Bronchial hyperreactivity
CID100002083,PT,Asthma exercise induced
CID100002083,PT,Bronchospasm
CID100002083,PT,Bronchitis chronic
CID100002083,PT,Asthma
CID100002083,PT,Inflammation
CID100002083,PT,Premature labour
CID100002083,PT,Bronchospasm
CID100002085,PT,Skin disorder
CID100002088,PT,Peptic ulcer
CID100002088,PT,Renal impairment
CID100002088,PT,Bone density decreased
CID100002088,PT,Osteoporotic fracture
CID100002088,PT,Spinal compression fracture
CID100002088,PT,Spinal fracture
CID100002088,PT,Renal failure
CID100002088,PT,Osteoporosis postmenopausal
CID100002088,PT,Osteitis deformans
CID100002088,PT,Osteopenia
CID100002088,PT,Gastrointestinal disorder
CID100002088,PT,Fracture
CID100002088,PT,Multiple fractures
CID100002088,PT,Neoplasm malignant
CID100002088,PT,Bone disorder
CID100002088,PT,Osteoporosis
CID100002092,PT,Coronary artery disease
CID100002092,PT,Benign prostatic hyperplasia
CID100002092,PT,Urinary retention
CID100002092,PT,Blood pressure systolic decreased
CID100002094,PT,Blood uric acid increased
CID100002094,PT,Renal failure
CID100002094,PT,Gouty tophus
CID100002094,PT,Neoplasm
CID100002094,PT,Gout
CID100002094,PT,Joint destruction
CID100002094,PT,Gout
CID100002094,PT,Hyperuricaemia
CID100002094,PT,Renal impairment
CID100002094,PT,Renal failure
CID100002094,PT,Urate nephropathy
CID100002094,PT,Polycythaemia vera
CID100002094,PT,Blood uric acid increased
CID100002094,PT,Myeloproliferative disorder
CID100002094,PT,Hyperuricosuria
CID100002094,PT,Lymphoma
CID100002094,PT,Haemolytic anaemia
CID100002094,PT,Gouty arthritis
CID100002094,PT,Gout
CID100002094,PT,Neoplasm malignant
CID100002094,PT,Myeloid metaplasia
CID100002094,PT,Gout
CID100002094,PT,Glycogen storage disorder
CID100002094,PT,Inflammation
CID100002094,PT,Nephrolithiasis
CID100002094,PT,Nephropathy
CID100002094,PT,Total hypoxanthine-guanine phosphoribosyl transferase deficiency
CID100002094,PT,Leukaemia
CID100002094,PT,Non-Hodgkin's lymphoma
CID100002094,PT,Blood disorder
CID100002099,PT,Disability
CID100002099,PT,Irritable bowel syndrome
CID100002099,PT,Discomfort
CID100002099,PT,Functional gastrointestinal disorder
